source,species,lon,lat
eBird,Amazona auropalliata,-85.5757577,10.5067267
eBird,Amazona auropalliata,-85.8460736,10.332497
eBird,Amazona auropalliata,-85.197376,10.367982
eBird,Amazona auropalliata,-85.6504409,10.5908975
eBird,Amazona auropalliata,-85.4424329,10.7724031
eBird,Amazona auropalliata,-90.5672196,14.6500277
eBird,Amazona auropalliata,-91.098869,14.389213
eBird,Amazona auropalliata,-84.563291,9.784726
eBird,Amazona auropalliata,-85.5505659,10.4451411
eBird,Amazona auropalliata,-84.693423,9.896868
eBird,Amazona auropalliata,-84.625788,9.778954
eBird,Amazona auropalliata,-86.2085507,16.4208527
eBird,Amazona auropalliata,-90.5667629,14.6505447
eBird,Amazona auropalliata,-84.6634263,9.7058646
eBird,Amazona auropalliata,-85.6535526,9.9144773
eBird,Amazona auropalliata,-85.8365618,10.318206
eBird,Amazona auropalliata,-84.6025801,9.7896626
eBird,Amazona auropalliata,-85.338753,10.34489
eBird,Amazona auropalliata,-85.409799,10.36516
eBird,Amazona auropalliata,-84.6653488,9.8409479
eBird,Amazona auropalliata,-84.626665,9.901441
eBird,Amazona auropalliata,-84.623524,9.779811
eBird,Amazona auropalliata,-84.6260891,9.7786373
eBird,Amazona auropalliata,-84.6195858,9.7816951
eBird,Amazona auropalliata,-85.1868757,10.2689178
eBird,Amazona auropalliata,-85.8729172,16.4589697
eBird,Amazona auropalliata,-90.5631351,14.650773
eBird,Amazona auropalliata,-84.0898238,9.9865442
eBird,Amazona auropalliata,-85.4247937,10.600901
eBird,Amazona auropalliata,-84.6266742,9.7609165
eBird,Amazona auropalliata,-92.7158542,15.1286872
eBird,Amazona auropalliata,-91.1363066,14.5228337
eBird,Amazona auropalliata,-92.8276062,15.614936
eBird,Amazona auropalliata,-85.410925,10.068394
eBird,Amazona auropalliata,-92.8395367,15.6151014
eBird,Amazona auropalliata,-86.5205956,11.8077071
eBird,Amazona auropalliata,-85.34,10.35
eBird,Amazona auropalliata,-92.27403,14.8920717
eBird,Amazona auropalliata,-90.5578787,14.6517371
eBird,Amazona auropalliata,-85.0977807,10.4618187
eBird,Amazona auropalliata,-85.4975357,10.6116871
eBird,Amazona auropalliata,-89.5609406,14.3420082
eBird,Amazona auropalliata,-85.834513,10.320333
eBird,Amazona auropalliata,-85.5953662,10.7129461
eBird,Amazona auropalliata,-85.201089,10.268589
eBird,Amazona auropalliata,-85.1029602,10.6250797
eBird,Amazona auropalliata,-84.0970418,9.9742327
eBird,Amazona auropalliata,-85.039357,10.138617
eBird,Amazona auropalliata,-84.7167778,10.9714855
eBird,Amazona auropalliata,-85.6106051,10.8571631
eBird,Amazona auropalliata,-84.648733,9.8671
eBird,Amazona auropalliata,-85.7734491,10.4469844
eBird,Amazona auropalliata,-84.607566,9.803072
eBird,Amazona auropalliata,-84.9472614,10.0764074
eBird,Amazona auropalliata,-84.2512751,10.0259066
eBird,Amazona auropalliata,-91.1372652,14.5246036
eBird,Amazona auropalliata,-85.0138539,10.7206692
eBird,Amazona auropalliata,-92.2333156,14.8890147
eBird,Amazona auropalliata,-85.5940203,10.5889317
eBird,Amazona auropalliata,-85.0554741,10.726171
eBird,Amazona auropalliata,-85.6553505,10.5882088
eBird,Amazona auropalliata,-85.4793084,10.7339783
eBird,Amazona auropalliata,-90.5576558,14.6509785
eBird,Amazona auropalliata,-91.1360877,14.5234352
eBird,Amazona auropalliata,-85.7151834,10.9204468
eBird,Amazona auropalliata,-85.715466,10.921479
eBird,Amazona auropalliata,-85.413011,10.804895
eBird,Amazona auropalliata,-85.4985388,10.8432122
eBird,Amazona auropalliata,-90.5579056,14.65175
eBird,Amazona auropalliata,-84.6937859,9.93749
eBird,Amazona auropalliata,-84.4515691,14.7552411
eBird,Amazona auropalliata,-84.4492056,14.7477469
eBird,Amazona auropalliata,-84.4694728,14.8098135
eBird,Amazona auropalliata,-84.4946968,14.8536908
eBird,Amazona auropalliata,-84.4484136,14.7445915
eBird,Amazona auropalliata,-84.5494716,14.7888824
eBird,Amazona auropalliata,-84.462128,14.7610903
eBird,Amazona auropalliata,-84.4563325,14.7662108
eBird,Amazona auropalliata,-85.1971156,10.3676857
eBird,Amazona auropalliata,-85.3009415,9.8075185
eBird,Amazona auropalliata,-89.4645413,14.2638448
eBird,Amazona auropalliata,-84.6191025,9.7953393
eBird,Amazona auropalliata,-85.3569361,10.5486313
eBird,Amazona auropalliata,-85.3335628,10.5384164
eBird,Amazona auropalliata,-87.027998,12.699022
eBird,Amazona auropalliata,-91.6161466,14.5970722
eBird,Amazona auropalliata,-85.7221572,11.0232162
eBird,Amazona auropalliata,-84.618335,9.757996
eBird,Amazona auropalliata,-85.6301008,10.6315401
eBird,Amazona auropalliata,-85.5959479,10.713516
eBird,Amazona auropalliata,-84.6078184,9.9359453
eBird,Amazona auropalliata,-92.1244812,14.4616099
eBird,Amazona auropalliata,-92.1607608,14.4853161
eBird,Amazona auropalliata,-91.5932751,14.6474307
eBird,Amazona auropalliata,-85.5967585,10.5675676
eBird,Amazona auropalliata,-87.1664554,14.0891184
eBird,Amazona auropalliata,-84.3735959,9.9376118
eBird,Amazona auropalliata,-84.6282217,9.7801933
eBird,Amazona auropalliata,-85.2115796,9.7197155
eBird,Amazona auropalliata,-85.576054,10.5067597
eBird,Amazona auropalliata,-85.7292079,10.9008544
eBird,Amazona auropalliata,-92.2727001,14.918939
eBird,Amazona auropalliata,-84.3741661,9.9384512
eBird,Amazona auropalliata,-85.6469002,10.6006119
eBird,Amazona auropalliata,-92.5589852,15.1807733
eBird,Amazona auropalliata,-89.218874,13.68142
eBird,Amazona auropalliata,-84.0731581,9.8832817
eBird,Amazona auropalliata,-85.5077108,10.7174948
eBird,Amazona auropalliata,-85.8419045,10.2944463
eBird,Amazona auropalliata,-85.5089248,10.3993323
eBird,Amazona auropalliata,-92.1861076,14.5024552
eBird,Amazona auropalliata,-84.624586,9.779001
eBird,Amazona auropalliata,-84.607091,9.755709
eBird,Amazona auropalliata,-85.4036862,9.86196
eBird,Amazona auropalliata,-85.612072,10.835048
eBird,Amazona auropalliata,-85.335376,10.346876
eBird,Amazona auropalliata,-85.350413,10.347505
eBird,Amazona auropalliata,-85.3959518,10.3371925
eBird,Amazona auropalliata,-84.60188,9.8092
eBird,Amazona auropalliata,-84.6061778,9.7808778
eBird,Amazona auropalliata,-85.147323,10.264548
eBird,Amazona auropalliata,-85.0484003,10.1502265
eBird,Amazona auropalliata,-89.220408,13.683883
eBird,Amazona auropalliata,-85.3415192,10.3766798
eBird,Amazona auropalliata,-85.652166,10.6467154
eBird,Amazona auropalliata,-85.856196,10.343721
eBird,Amazona auropalliata,-84.630979,9.777588
eBird,Amazona auropalliata,-84.628973,9.8520872
eBird,Amazona auropalliata,-85.6114675,10.8517403
eBird,Amazona auropalliata,-85.6111202,10.8341032
eBird,Amazona auropalliata,-85.6414941,10.6736554
eBird,Amazona auropalliata,-85.6082861,10.8507768
eBird,Amazona auropalliata,-92.2650548,14.6067589
eBird,Amazona auropalliata,-85.5026562,10.7201355
eBird,Amazona auropalliata,-84.63687,9.78206
eBird,Amazona auropalliata,-84.63152,9.78666
eBird,Amazona auropalliata,-84.63672,9.78233
eBird,Amazona auropalliata,-85.197146,10.367627
eBird,Amazona auropalliata,-85.044576,10.145427
eBird,Amazona auropalliata,-87.1901443,14.0889005
eBird,Amazona auropalliata,-85.6153526,10.890715
eBird,Amazona auropalliata,-85.6099599,10.8560714
eBird,Amazona auropalliata,-85.605102,10.8733773
eBird,Amazona auropalliata,-85.2539968,10.5179311
eBird,Amazona auropalliata,-85.601538,10.905879
eBird,Amazona auropalliata,-85.6062659,10.8729371
eBird,Amazona auropalliata,-85.6061349,11.0439434
eBird,Amazona auropalliata,-93.8448715,16.0471332
eBird,Amazona auropalliata,-93.7894444,15.93
eBird,Amazona auropalliata,-85.123508,10.178868
eBird,Amazona auropalliata,-85.129434,10.452574
eBird,Amazona auropalliata,-84.611821,9.756852
eBird,Amazona auropalliata,-85.2540967,10.5180131
eBird,Amazona auropalliata,-85.689369,10.611541
eBird,Amazona auropalliata,-85.098053,10.374783
eBird,Amazona auropalliata,-84.943728,10.573246
eBird,Amazona auropalliata,-88.6720778,13.4041945
eBird,Amazona auropalliata,-84.6280223,9.7768567
eBird,Amazona auropalliata,-85.6779347,11.2376304
eBird,Amazona auropalliata,-85.6123172,10.8503557
eBird,Amazona auropalliata,-84.2739826,10.0107666
eBird,Amazona auropalliata,-85.5809493,11.237047
eBird,Amazona auropalliata,-85.6065686,10.8739167
eBird,Amazona auropalliata,-85.6154206,10.8911285
eBird,Amazona auropalliata,-85.6060423,10.8725537
eBird,Amazona auropalliata,-91.0923225,14.3953515
eBird,Amazona auropalliata,-92.2294332,15.0007403
eBird,Amazona auropalliata,-89.237684,13.6926802
eBird,Amazona auropalliata,-85.8447746,10.3398774
eBird,Amazona auropalliata,-85.503209,10.611734
eBird,Amazona auropalliata,-85.8454416,10.3408059
eBird,Amazona auropalliata,-85.6109838,10.8544147
eBird,Amazona auropalliata,-85.6053912,10.8708185
eBird,Amazona auropalliata,-85.6115658,10.8831131
eBird,Amazona auropalliata,-85.6139871,10.8739304
eBird,Amazona auropalliata,-92.8184186,15.1879196
eBird,Amazona auropalliata,-84.611836,9.756865
eBird,Amazona auropalliata,-91.1898413,14.4095035
eBird,Amazona auropalliata,-89.966655,13.675105
eBird,Amazona auropalliata,-89.99528,13.6927333
eBird,Amazona auropalliata,-85.104648,10.6229928
eBird,Amazona auropalliata,-91.2050354,14.4985494
eBird,Amazona auropalliata,-85.5758179,10.5062599
eBird,Amazona auropalliata,-85.6074372,10.8137445
eBird,Amazona auropalliata,-85.4107297,11.0236023
eBird,Amazona auropalliata,-90.5113358,14.6548508
eBird,Amazona auropalliata,-87.1808589,14.0902406
eBird,Amazona auropalliata,-90.5630963,14.6502078
eBird,Amazona auropalliata,-90.502241,14.598347
eBird,Amazona auropalliata,-84.6332636,9.7838141
eBird,Amazona auropalliata,-85.606347,10.868726
eBird,Amazona auropalliata,-85.5486295,10.700338
eBird,Amazona auropalliata,-85.7594554,11.158059
eBird,Amazona auropalliata,-85.8736467,11.2582147
eBird,Amazona auropalliata,-85.6432768,9.9095738
eBird,Amazona auropalliata,-85.51104,10.730828
eBird,Amazona auropalliata,-84.6455665,9.6956569
eBird,Amazona auropalliata,-88.6282222,13.3531111
eBird,Amazona auropalliata,-85.522728,9.8878224
eBird,Amazona auropalliata,-85.0427972,10.1414839
eBird,Amazona auropalliata,-84.5603593,9.8964323
eBird,Amazona auropalliata,-85.3483093,10.3168298
eBird,Amazona auropalliata,-84.6243866,9.7563604
eBird,Amazona auropalliata,-85.4948287,10.9577084
eBird,Amazona auropalliata,-84.0962508,9.9367066
eBird,Amazona auropalliata,-85.693891,10.945807
eBird,Amazona auropalliata,-85.716573,10.918224
eBird,Amazona auropalliata,-84.1283286,9.9269646
eBird,Amazona auropalliata,-84.0854966,9.9854689
eBird,Amazona auropalliata,-89.2417714,13.6959187
eBird,Amazona auropalliata,-85.6934356,10.9475004
eBird,Amazona auropalliata,-84.611345,9.808036
eBird,Amazona auropalliata,-84.898781,10.339022
eBird,Amazona auropalliata,-84.621009,9.75879
eBird,Amazona auropalliata,-85.4099339,10.3650443
eBird,Amazona auropalliata,-85.7744787,10.1888702
eBird,Amazona auropalliata,-89.2538309,13.6939699
eBird,Amazona auropalliata,-85.2525492,10.4547944
eBird,Amazona auropalliata,-85.105002,10.6225757
eBird,Amazona auropalliata,-85.575762,10.506189
eBird,Amazona auropalliata,-86.9130349,12.4351517
eBird,Amazona auropalliata,-84.625548,9.777626
eBird,Amazona auropalliata,-85.7861531,10.3135893
eBird,Amazona auropalliata,-88.8,13.249999
eBird,Amazona auropalliata,-90.0721233,13.80082
eBird,Amazona auropalliata,-88.5408027,13.6053767
eBird,Amazona auropalliata,-85.6590548,10.642725
eBird,Amazona auropalliata,-84.6394014,9.7883501
eBird,Amazona auropalliata,-88.259167,13.321139
eBird,Amazona auropalliata,-84.9896944,10.2922477
eBird,Amazona auropalliata,-85.6981055,10.835236
eBird,Amazona auropalliata,-89.227558,13.7014582
eBird,Amazona auropalliata,-84.3205707,9.988639
eBird,Amazona auropalliata,-85.618565,10.838238
eBird,Amazona auropalliata,-84.2527,10.0277
eBird,Amazona auropalliata,-85.6184735,10.8370687
eBird,Amazona auropalliata,-85.353,10.443
eBird,Amazona auropalliata,-85.7863183,11.1432556
eBird,Amazona auropalliata,-85.7612669,11.1607194
eBird,Amazona auropalliata,-85.7628977,11.1528142
eBird,Amazona auropalliata,-85.7864903,11.1322521
eBird,Amazona auropalliata,-85.8212359,11.2587856
eBird,Amazona auropalliata,-85.338642,10.345002
eBird,Amazona auropalliata,-85.089739,9.603136
eBird,Amazona auropalliata,-85.656028,10.585356
eBird,Amazona auropalliata,-85.163732,9.65911
eBird,Amazona auropalliata,-85.838383,10.301133
eBird,Amazona auropalliata,-85.61486,10.852292
eBird,Amazona auropalliata,-84.1295934,9.9332831
eBird,Amazona auropalliata,-85.6099045,10.6926839
eBird,Amazona auropalliata,-85.83886,10.301055
eBird,Amazona auropalliata,-87.1983505,14.0656394
eBird,Amazona auropalliata,-85.007416,9.690793
eBird,Amazona auropalliata,-84.3042949,9.9959739
eBird,Amazona auropalliata,-85.688908,10.611208
eBird,Amazona auropalliata,-85.623509,10.572006
eBird,Amazona auropalliata,-85.651366,10.650165
eBird,Amazona auropalliata,-84.655043,9.851647
eBird,Amazona auropalliata,-93.7736567,15.9773882
eBird,Amazona auropalliata,-85.6416817,11.0633012
eBird,Amazona auropalliata,-85.8402776,10.3013264
eBird,Amazona auropalliata,-85.0228206,9.9533425
eBird,Amazona auropalliata,-85.8754983,11.2587911
eBird,Amazona auropalliata,-91.128328,14.525388
eBird,Amazona auropalliata,-85.0237566,9.7344933
eBird,Amazona auropalliata,-85.472863,10.354276
eBird,Amazona auropalliata,-89.2360586,13.6733918
eBird,Amazona auropalliata,-84.1078466,9.9285817
eBird,Amazona auropalliata,-84.6267124,9.7605046
eBird,Amazona auropalliata,-84.1549413,9.9698414
eBird,Amazona auropalliata,-85.664797,10.582747
eBird,Amazona auropalliata,-84.3206169,9.9886071
eBird,Amazona auropalliata,-85.8373643,10.3037462
eBird,Amazona auropalliata,-85.196451,9.800773
eBird,Amazona auropalliata,-85.3541565,10.4567523
eBird,Amazona auropalliata,-85.2539063,10.5188683
eBird,Amazona auropalliata,-85.039439,10.160934
eBird,Amazona auropalliata,-84.124769,9.9344999
eBird,Amazona auropalliata,-84.3207215,9.9878076
eBird,Amazona auropalliata,-89.2052482,13.7186559
eBird,Amazona auropalliata,-86.5631042,12.2647483
eBird,Amazona auropalliata,-89.228821,13.6835114
eBird,Amazona auropalliata,-85.5724402,10.9044899
eBird,Amazona auropalliata,-84.2501139,9.9836874
eBird,Amazona auropalliata,-84.6110237,9.8075306
eBird,Amazona auropalliata,-85.6679888,11.0419083
eBird,Amazona auropalliata,-85.649941,10.589221
eBird,Amazona auropalliata,-89.237906,13.699493
eBird,Amazona auropalliata,-84.3205912,9.9886502
eBird,Amazona auropalliata,-85.0136437,9.7363462
eBird,Amazona auropalliata,-84.27861,9.9183371
eBird,Amazona auropalliata,-91.1362427,14.522927
eBird,Amazona auropalliata,-85.596452,10.7146736
eBird,Amazona auropalliata,-84.6061853,9.6514317
eBird,Amazona auropalliata,-84.1545276,9.9701485
eBird,Amazona auropalliata,-84.6162556,9.6356372
eBird,Amazona auropalliata,-90.0011575,13.6910649
eBird,Amazona auropalliata,-84.1546,9.970069
eBird,Amazona auropalliata,-84.154518,9.97017
eBird,Amazona auropalliata,-90.5055213,14.647057
eBird,Amazona auropalliata,-93.1998033,15.5599728
eBird,Amazona auropalliata,-85.0180606,9.9019744
eBird,Amazona auropalliata,-84.5391941,15.7703658
eBird,Amazona auropalliata,-85.7327433,11.0092373
eBird,Amazona auropalliata,-93.666848,15.956833
eBird,Amazona auropalliata,-84.6172142,9.780453
eBird,Amazona auropalliata,-85.1047527,10.6228496
eBird,Amazona auropalliata,-84.6152295,9.8047758
eBird,Amazona auropalliata,-84.6323464,9.7826404
eBird,Amazona auropalliata,-84.5749074,9.8776033
eBird,Amazona auropalliata,-84.6257119,9.7575202
eBird,Amazona auropalliata,-85.66733,11.049993
eBird,Amazona auropalliata,-85.040345,10.156071
eBird,Amazona auropalliata,-84.5057201,13.6752917
eBird,Amazona auropalliata,-84.3842096,13.638158
eBird,Amazona auropalliata,-85.674581,11.0303829
eBird,Amazona auropalliata,-85.6688167,11.0389229
eBird,Amazona auropalliata,-85.2762572,10.4119579
eBird,Amazona auropalliata,-85.1174816,10.3246205
eBird,Amazona auropalliata,-85.868407,16.455439
eBird,Amazona auropalliata,-85.0964411,10.6376862
eBird,Amazona auropalliata,-89.200095,13.730098
eBird,Amazona auropalliata,-85.4022646,10.0115802
eBird,Amazona auropalliata,-85.596848,10.584647
eBird,Amazona auropalliata,-85.6392435,11.4810534
eBird,Amazona auropalliata,-85.4520012,10.6156639
eBird,Amazona auropalliata,-85.2551882,10.5280769
eBird,Amazona auropalliata,-84.0381239,9.935348
eBird,Amazona auropalliata,-85.078125,10.1415937
eBird,Amazona auropalliata,-87.1811631,14.0902898
eBird,Amazona auropalliata,-92.6912148,14.9994196
eBird,Amazona auropalliata,-84.6578995,10.0156736
eBird,Amazona auropalliata,-87.176607,14.067977
eBird,Amazona auropalliata,-85.4151631,10.8013687
eBird,Amazona auropalliata,-84.6332944,9.8516409
eBird,Amazona auropalliata,-85.864827,16.456228
eBird,Amazona auropalliata,-85.6958171,10.9448082
eBird,Amazona auropalliata,-85.698584,10.943661
eBird,Amazona auropalliata,-85.8676496,16.4969918
eBird,Amazona auropalliata,-85.693774,10.946236
eBird,Amazona auropalliata,-85.694314,10.947219
eBird,Amazona auropalliata,-85.6087112,11.0604681
eBird,Amazona auropalliata,-89.252196,13.696663
eBird,Amazona auropalliata,-85.890908,16.463045
eBird,Amazona auropalliata,-85.869843,16.487614
eBird,Amazona auropalliata,-85.866617,16.459548
eBird,Amazona auropalliata,-85.7944,15.9841
eBird,Amazona auropalliata,-87.1780695,14.0889011
eBird,Amazona auropalliata,-84.3002495,10.0418435
eBird,Amazona auropalliata,-85.6185321,10.8392031
eBird,Amazona auropalliata,-85.618096,10.837881
eBird,Amazona auropalliata,-87.6635599,13.2711074
eBird,Amazona auropalliata,-85.490322,10.7008425
eBird,Amazona auropalliata,-85.7835957,10.3119329
eBird,Amazona auropalliata,-85.6507742,10.648225
eBird,Amazona auropalliata,-84.9007988,10.0259489
eBird,Amazona auropalliata,-85.915689,16.442615
eBird,Amazona auropalliata,-86.5166283,16.3527425
eBird,Amazona auropalliata,-84.5010566,9.5364267
eBird,Amazona auropalliata,-93.2873093,15.5702241
eBird,Amazona auropalliata,-93.2984086,15.5665858
eBird,Amazona auropalliata,-85.650742,10.591128
eBird,Amazona auropalliata,-85.1450875,10.3430203
eBird,Amazona auropalliata,-85.595751,10.71268
eBird,Amazona auropalliata,-85.287883,10.529527
eBird,Amazona auropalliata,-85.4425701,10.772613
eBird,Amazona auropalliata,-85.370843,10.506102
eBird,Amazona auropalliata,-85.287672,10.529544
eBird,Amazona auropalliata,-85.291489,10.529948
eBird,Amazona auropalliata,-85.371068,10.506181
